3.2219e-07,-7.28677e-10
3.22228e-07,-7.28762e-10
3.22267e-07,-7.28851e-10
3.22309e-07,-7.28946e-10
3.22353e-07,-7.29046e-10
3.224e-07,-7.29151e-10
3.22448e-07,-7.29261e-10
3.22499e-07,-7.29376e-10
3.22552e-07,-7.29496e-10
3.22608e-07,-7.29621e-10
3.22665e-07,-7.29751e-10
3.22725e-07,-7.29886e-10
3.22787e-07,-7.30026e-10
3.22851e-07,-7.3017e-10
3.22917e-07,-7.3032e-10
3.22985e-07,-7.30474e-10
3.23055e-07,-7.30633e-10
3.23127e-07,-7.30796e-10
3.23202e-07,-7.30964e-10
3.23278e-07,-7.31137e-10
3.23357e-07,-7.31315e-10
3.23437e-07,-7.31497e-10
3.23519e-07,-7.31683e-10
3.23604e-07,-7.31874e-10
3.2369e-07,-7.32069e-10
3.23778e-07,-7.32269e-10
3.23868e-07,-7.32472e-10
3.2396e-07,-7.3268e-10
3.24054e-07,-7.32893e-10
3.2415e-07,-7.33109e-10
3.24247e-07,-7.3333e-10
3.24347e-07,-7.33554e-10
3.24448e-07,-7.33782e-10
3.2455e-07,-7.34015e-10
3.24655e-07,-7.34251e-10
3.24761e-07,-7.34491e-10
3.24869e-07,-7.34734e-10
3.24978e-07,-7.34982e-10
3.25089e-07,-7.35233e-10
3.25202e-07,-7.35487e-10
3.25316e-07,-7.35745e-10
3.25431e-07,-7.36007e-10
3.25548e-07,-7.36271e-10
3.25667e-07,-7.36539e-10
3.25787e-07,-7.36811e-10
3.25908e-07,-7.37085e-10
3.26031e-07,-7.37362e-10
3.26155e-07,-7.37643e-10
3.2628e-07,-7.37926e-10
3.26407e-07,-7.38213e-10
3.26534e-07,-7.38502e-10
3.26663e-07,-7.38794e-10
3.26794e-07,-7.39088e-10
3.26925e-07,-7.39385e-10
3.27057e-07,-7.39685e-10
3.27191e-07,-7.39987e-10
3.27326e-07,-7.40291e-10
3.27461e-07,-7.40598e-10
3.27598e-07,-7.40907e-10
3.27735e-07,-7.41218e-10
3.27874e-07,-7.41531e-10
3.28013e-07,-7.41846e-10
3.28153e-07,-7.42163e-10
3.28294e-07,-7.42481e-10
3.28436e-07,-7.42802e-10
3.28578e-07,-7.43124e-10
3.28721e-07,-7.43448e-10
3.28865e-07,-7.43773e-10
3.29009e-07,-7.44099e-10
3.29154e-07,-7.44427e-10
3.293e-07,-7.44756e-10
3.29446e-07,-7.45087e-10
3.29593e-07,-7.45418e-10
3.2974e-07,-7.45751e-10
3.29887e-07,-7.46084e-10
3.30035e-07,-7.46418e-10
3.30183e-07,-7.46753e-10
3.30331e-07,-7.47089e-10
3.3048e-07,-7.47425e-10
3.30629e-07,-7.47762e-10
3.30778e-07,-7.48099e-10
3.30927e-07,-7.48437e-10
3.31076e-07,-7.48774e-10
3.31226e-07,-7.49112e-10
950,900
